Date,Crop,Price,Demand,Supply,Yield,Market_Performance,Weather_Forecast,District
2003-11-30,Soybean,3.9045994373891046,425,299,1.6670934413140426,-0.8509286902820569,Stormy,West Singhbhum
2003-12-01,Barley,3.397156413963664,712,517,3.1234360983526583,0.4158160798888872,Cloudy,Pali
2003-12-02,Soybean,3.859275618935866,228,53,2.743252582047495,-0.22646110164986563,Stormy,Chengalpattu
2003-12-03,Corn,6.139452995697235,711,56,3.3797517917134363,-0.01632763572411076,Snowy,Haridwar
2003-12-04,Sunflower,3.6328724180875898,929,552,3.9963140664222205,-0.3079067856753193,Cloudy,Karimnagar
2003-12-05,Sugarcane,3.4930113771335485,1149,162,3.6271083165727047,0.451174675415019,Stormy,Sundargarh
2003-12-06,Corn,9.527290600637713,514,124,3.4495112812293542,0.25593659684410375,Snowy,Udalguri
2003-12-07,Corn,1.6886092703628062,756,236,1.6195151697750396,-0.3533997058953321,Rainy,Udham Singh Nagar
2003-12-08,Cotton,3.593150276370195,478,611,3.5797199656071848,-0.14831730733474602,Sunny,Mahbubnagar
2003-12-09,Sugarcane,1.2540332125609688,1052,589,1.4972715788866449,-0.14939502893264306,Cloudy,North 24 Parganas
2003-12-10,Potato,2.2256908140991953,566,206,2.538154162378587,0.6707530066576184,Snowy,Pratapgarh
2003-12-11,Soybean,3.4619733108566773,1182,488,3.441582594540417,-0.7780939771603994,Sunny,Lohit
2003-12-12,Sugarcane,6.263966645813316,596,424,2.659220078542845,-0.4653796104070645,Sunny,Bastar
2003-12-13,Soybean,1.4163484320408086,863,138,3.1694383490899214,-1.8999673926985026,Stormy,Wayanad
2003-12-14,Barley,2.463129402571628,777,244,2.188100893958564,-1.0750243915617983,Rainy,Etawah
2003-12-15,Sugarcane,2.4394972081753927,857,724,4.571739042175279,-0.23622211890915762,Stormy,South Goa
2003-12-16,Soybean,1.9711643573176554,1105,691,2.9770622965877767,-0.436980133990672,Rainy,Imphal West
2003-12-17,Potato,5.3764037601791355,229,116,4.907233486406331,-1.9624433628099067,Sunny,Baghpat
2003-12-18,Wheat,2.9593528360171955,396,505,2.3125966079947635,0.5250683181569655,Sunny,Darjeeling
2003-12-19,Rice,3.940562469533112,462,521,1.1564317535643958,-0.8805792913664839,Cloudy,Champhai
2003-12-20,Rice,1.2002986324802765,607,105,1.7772589132423475,-1.6201882307291726,Sunny,Bhadrak
2003-12-21,Potato,8.7599090280067,294,128,2.666247609771141,0.364359714319459,Stormy,Dimapur
2003-12-22,Cotton,3.505412686296432,242,493,3.7822291196872118,0.8340228567041637,Stormy,Lunglei
2003-12-23,Wheat,9.970292340446296,235,568,3.280022393155209,-2.4372797356307547,Sunny,West Jaintia Hills
2003-12-24,Barley,1.7856340811299725,657,383,1.5557113579878679,0.6824270290255052,Sunny,Vellore
2003-12-25,Potato,3.9934226329513214,328,345,4.047799982386062,-0.21571913800389883,Rainy,North Goa
2003-12-26,Rice,4.452598417620973,718,611,2.2269117163366645,-0.25569480965144725,Sunny,Rohtak
2003-12-27,Rice,2.6394209838983453,1080,187,3.6195034082964694,-1.1198657904866511,Sunny,Mumbai City
2003-12-28,Rice,2.6851277087398224,260,322,2.1937834733366763,-0.15517682191050267,Stormy,South Goa
2003-12-29,Oats,1.0205888817629596,737,64,2.8888069523669455,-0.09120710333733043,Stormy,Wokha
2003-12-30,Potato,9.248628175020016,562,142,3.742455769348302,2.2533768553522058,Stormy,Latehar
2003-12-31,Corn,9.261526041461828,320,230,1.4144619238838776,0.5220373742268579,Cloudy,Thiruvananthapuram
2004-01-01,Barley,1.1101880786338865,991,100,2.9087875456607377,-0.0024614142806081473,Rainy,Jhabua
2004-01-02,Rice,5.489910898149055,357,258,3.75845637264168,1.1819950507050354,Rainy,Bidar
2004-01-03,Soybean,3.4630936908922743,1026,170,3.5095721827184008,0.8850759283257545,Sunny,Chhota Udaipur
2004-01-04,Potato,1.260596644815882,1065,115,4.7993123381290985,-1.454000782467201,Sunny,South Tripura
2004-01-05,Oats,3.8253571825287014,470,75,3.8561415431388424,0.6615279158297838,Snowy,Samastipur
2004-01-06,Potato,3.9996731864518758,1039,343,1.609489282551892,0.09768874840633592,Stormy,Peren
2004-01-07,Barley,3.6592984287408767,512,788,1.6257201978320084,-0.7004107568568797,Rainy,Mandya
2004-01-08,Oats,9.835537220509345,925,397,1.2898238660657277,-1.034084256042331,Snowy,Kheda
2004-01-09,Barley,2.4618470535063195,544,335,2.023284302418312,-0.1467329739355711,Cloudy,Sri Muktsar Sahib
2004-01-10,Potato,1.2472887290421206,1143,712,3.2849598092166743,-0.010333508877994864,Cloudy,Katihar
2004-01-11,Corn,3.1913386955266057,316,104,3.4122853735442535,1.1485428207481718,Stormy,Yadgir
2004-01-12,Barley,8.491609957312958,819,186,3.607389659382265,-2.252136793848556,Rainy,North Sikkim
2004-01-13,Oats,2.710685893440023,373,592,2.1067632245887133,-1.2588700221123814,Snowy,Bhilwara
2004-01-14,Oats,1.8801714284248845,354,73,1.349444569548358,0.19579885046437198,Sunny,Tehri Garhwal
2004-01-15,Barley,1.7264680285442244,898,263,4.144677874779216,-0.1385497953638134,Stormy,Bhilwara
2004-01-16,Sunflower,8.526155526136753,709,325,3.2183788520484016,0.11040213282319729,Stormy,Kendrapara
2004-01-17,Potato,3.441484070241139,509,111,4.690810237543581,-0.4583793436638804,Stormy,Tonk
2004-01-18,Sunflower,8.726628880531411,433,101,3.729888456548773,0.24875402524034373,Sunny,Panchkula
2004-01-19,Cotton,1.9351237358876445,550,175,3.2106504886561003,-1.5892886107076079,Stormy,Nagpur
2004-01-20,Potato,2.2989111918247627,984,383,2.835929184075948,2.097662595048085,Snowy,Bishnupur
2004-01-21,Barley,1.0968620978394048,790,101,3.2945454971960375,0.4176564114272965,Sunny,Pune
2004-01-22,Wheat,5.230488146598249,802,529,3.442080247953244,0.45728558102453387,Cloudy,Ariyalur
2004-01-23,Barley,2.655284677500635,956,145,1.168237097213811,-1.0660451348309687,Cloudy,Komaram Bheem Asifabad
2004-01-24,Sunflower,1.3144786813619955,293,716,2.4410716763336326,-0.5886309719528082,Stormy,Satara
2004-01-25,Corn,1.8652207958474056,645,371,3.5468462706614288,0.5112477580833097,Sunny,Zunheboto
2004-01-26,Barley,3.9506582466333238,288,376,4.88026522488565,-0.3502904533706959,Snowy,Thoubal
2004-01-27,Barley,2.7791722792117692,587,665,1.3854866944238393,0.26805170274253365,Rainy,Anand
2004-01-28,Corn,1.8742146606995362,448,615,2.948221842220025,-0.779467247554421,Snowy,Longleng
2004-01-29,Barley,6.476300362498181,380,552,2.9322621306894283,-1.3381150373793884,Sunny,East Khasi Hills
2004-01-30,Rice,1.7754243383060047,1076,642,2.048589349082283,1.1108446097427815,Sunny,Amritsar
2004-01-31,Wheat,1.0954127713586188,346,532,2.3342542292344386,-0.8964175612071068,Snowy,Gandhinagar
2004-02-01,Soybean,6.182812650594009,480,768,2.03759548914058,0.9098658725098914,Sunny,Bilaspur
2004-02-02,Wheat,8.221510353992628,765,90,2.873527871186277,-0.8385878583226636,Stormy,Karnal
2004-02-03,Barley,3.515232216565036,311,109,4.618374002882408,-0.15853831019210785,Stormy,Sangareddy
2004-02-04,Rice,2.43567120014177,496,338,3.724771112161367,-0.38702384323320066,Stormy,Dang
2004-02-05,Potato,5.747844677646927,761,357,3.802608724951842,-0.21019628208448862,Cloudy,Banaskantha
2004-02-06,Barley,3.4056060796139755,316,555,4.111450218511815,0.7579945164320527,Sunny,Hazaribagh
2004-02-07,Sunflower,2.1313344431673835,226,427,2.2995737333444257,1.6318804116095387,Stormy,Hamirpur
2004-02-08,Rice,7.292207533637418,1056,557,2.5419582463675003,-0.19173777320882346,Sunny,West Sikkim
2004-02-09,Corn,3.511689007086197,1180,443,1.1560588419213058,0.12113002835662111,Rainy,East Khasi Hills
2004-02-10,Rice,7.085023280245611,981,401,3.3972398574893763,-0.26943712326699804,Stormy,Perambalur
2004-02-11,Corn,1.257443597758726,661,149,3.2148341052691274,0.08662405881543503,Rainy,East Sikkim
2004-02-12,Cotton,1.025159445521312,1166,483,2.535386173187402,-0.7178645772926642,Rainy,Ambala
2004-02-13,Soybean,2.6452749445673422,729,496,1.557891392057016,-1.0356149117389835,Rainy,Chamoli
2004-02-14,Sugarcane,4.569359004615112,358,364,2.464684867158737,0.32496119602075574,Cloudy,Aurangabad
2004-02-15,Rice,7.596770054719942,507,560,3.3825255115046744,0.22313730541285065,Cloudy,North Goa
2004-02-16,Oats,5.686326227042911,394,107,1.7011400183502536,1.1359971694471709,Snowy,Tengnoupal
2004-02-17,Sunflower,2.5047671400200793,678,589,3.2079585953771286,0.04935473263970806,Cloudy,Bastar
2004-02-18,Barley,1.3745669595344212,429,58,1.30409503267354,-0.047215093553079616,Cloudy,Phek
2004-02-19,Sunflower,3.5157632745971537,705,482,3.2983489765669445,0.5176448256398398,Cloudy,Tamenglong
2004-02-20,Wheat,3.27846040790937,536,494,2.3337682750231457,0.9848541511041485,Rainy,Pratapgarh
2004-02-21,Sugarcane,1.2222207346517264,332,130,3.1051783513602,-0.1584159471607193,Rainy,East Kameng
2004-02-22,Wheat,4.39999330765494,358,255,4.143493026069525,-2.57500103981297,Rainy,Bageshwar
2004-02-23,Cotton,1.974875477273868,950,680,3.9129658119844324,-1.050175450143548,Rainy,Udham Singh Nagar
2004-02-24,Sugarcane,2.058579228631993,732,300,3.0757264653691507,1.0701815713076133,Sunny,Siddharthnagar
2004-02-25,Sugarcane,7.221448047485408,494,100,3.7920150187827324,1.705516785280207,Snowy,Sivasagar
2004-02-26,Wheat,3.505912364477434,529,686,2.53133406321751,1.3334606432081093,Rainy,Kheda
2004-02-27,Corn,2.2141172915452745,480,116,1.1677461393180584,-0.438812504540083,Snowy,Mancherial
2004-02-28,Wheat,1.1465076120409412,1079,636,4.6363808368502255,-0.32838368376454025,Cloudy,Shivamogga
2004-02-29,Sunflower,3.898748883478489,263,410,3.9123539710970823,0.7396960293594785,Snowy,Sonitpur
2004-03-01,Corn,1.7676616418825866,910,129,4.055197931812617,0.6002159925422559,Cloudy,Dewas
2004-03-02,Sunflower,3.808531833719416,428,67,2.868607813342269,-2.4856537855679304,Rainy,East Khasi Hills
2004-03-03,Cotton,1.9037150879402815,905,280,1.6614078049096488,0.04322172450097032,Cloudy,Charkhi Dadri
2004-03-04,Barley,3.494279784094342,291,494,2.5987356365802583,-0.053881795728001045,Rainy,Purba Bardhaman
2004-03-05,Potato,2.992658477377572,949,227,1.4580679220490167,-1.1521486385082802,Rainy,Unakoti
2004-03-06,Corn,3.583850295968694,514,663,2.2358596448145125,-0.5972463107325191,Snowy,Aizawl
2004-03-07,Cotton,3.9283539601086916,804,187,2.583637606888338,0.2639952956025862,Stormy,Kannur
2004-03-08,Oats,3.6144510503698384,926,439,3.117811026527664,-0.21765654678752763,Rainy,Rudraprayag
2004-03-09,Cotton,7.043714531743808,439,734,1.4527289439067426,0.9320099864649575,Stormy,Bilaspur
2004-03-10,Wheat,3.4435104444854883,1137,162,2.5453592569903423,1.760526863524349,Rainy,Dhar
2004-03-11,Wheat,3.1349524309212793,471,716,2.508750730892026,0.9452644608908287,Rainy,Majuli
2004-03-12,Potato,4.5986027357328405,1126,435,2.237280834405608,0.4470236238192763,Snowy,Uttarkashi
2004-03-13,Cotton,3.7892802932128724,513,787,4.071662052221164,-0.1486793078491809,Sunny,Kozhikode
2004-03-14,Soybean,2.3978832748804937,768,381,3.063178192462575,0.7963063381551999,Rainy,Tamenglong
2004-03-15,Barley,1.4033516970887678,878,426,2.151085767490107,-0.6226494041497354,Sunny,Garhwa
2004-03-16,Wheat,2.2761342915944383,892,769,3.5685924537633342,-0.5469684124140366,Cloudy,Darbhanga
2004-03-17,Potato,4.469233941466568,1037,485,3.283733638904655,-1.2315147935435289,Stormy,Lahaul and Spiti
2004-03-18,Barley,2.718838375251729,320,150,2.0318645155735293,-1.5503416866081154,Cloudy,East Sikkim
2004-03-19,Cotton,8.639917259218468,591,190,3.932902375706018,1.280671695395476,Rainy,South West Garo Hills
2004-03-20,Cotton,4.406543696671612,664,81,4.428008370252981,0.2699200947233125,Snowy,Gomati
2004-03-21,Sugarcane,2.898107348263567,376,458,1.812461953718324,0.5313025378633951,Cloudy,Bastar
2004-03-22,Potato,3.7222445013329883,563,471,3.6632099434224727,-0.1264297982148181,Sunny,Bemetara
2004-03-23,Wheat,2.166000839654802,697,531,1.2969145203496892,1.8897910603304267,Cloudy,North Sikkim
2004-03-24,Soybean,2.8917408478603295,360,406,3.068715175489534,1.7586338686808676,Rainy,Bhavnagar
2004-03-25,Cotton,9.22720621775014,749,592,2.8936261629942153,-0.016683606150690585,Sunny,Ashoknagar
2004-03-26,Soybean,1.1448430605661055,1177,713,2.791867225196254,-0.028177088438063252,Snowy,Darbhanga
2004-03-27,Cotton,7.574160974881409,249,230,2.50176419561196,-0.22007437459910517,Stormy,Gomati
2004-03-28,Wheat,4.561534792434536,288,260,1.6982854985467926,-1.114752778105701,Sunny,Kozhikode
2004-03-29,Barley,3.17075378476142,775,467,4.858491006860071,-0.40943082350063414,Cloudy,Sirsa
2004-03-30,Rice,5.859413364023611,942,79,2.2579288204588455,-0.3151726838397584,Snowy,Shivamogga
2004-03-31,Barley,2.107975056703946,585,465,2.538743170049499,-2.217014689622548,Sunny,Lunglei
2004-04-01,Cotton,2.2338703289439454,366,605,2.954052264936754,-2.2782785827902083,Snowy,Ri Bhoi
2004-04-02,Sunflower,9.418703697232818,1095,795,1.0046647441306518,-0.06423826608991612,Cloudy,Dhalai
2004-04-03,Rice,4.42482108227753,789,691,2.691449022521121,0.8324206517497745,Cloudy,Gandhinagar
2004-04-04,Rice,2.689910142468976,634,637,2.8448654162527562,-0.7702833868920514,Snowy,Nagaur
2004-04-05,Soybean,4.4865377699715046,1196,55,1.6272243359918666,1.7496963812888657,Cloudy,Bharuch
2004-04-06,Potato,3.7419617433087904,812,127,3.7902574818863872,-0.28121879362269075,Sunny,Uttar Dinajpur
2004-04-07,Soybean,2.7539672914740776,243,233,2.961944174065751,-0.8471047051228506,Snowy,Chamba
2004-04-08,Soybean,2.143689996728794,845,244,3.5114114140915995,-1.4238562229492737,Stormy,Fatehabad
2004-04-09,Sunflower,1.2967105789971218,676,561,2.018688768479099,0.09754511779175608,Rainy,Fatehgarh Sahib
2004-04-10,Barley,1.5213526114370515,892,736,3.806055791021311,-2.010277136145733,Rainy,Jharsuguda
2004-04-11,Barley,3.0390200656109845,269,144,1.817339755129003,-0.7497695939155086,Snowy,Bhagalpur
2004-04-12,Oats,6.725896911270346,742,305,3.3091743245318055,0.0446388099368034,Cloudy,Kangra
2004-04-13,Cotton,8.165481773977469,308,429,2.8558004238759165,-1.3974307835876612,Sunny,Ernakulam
2004-04-14,Sunflower,2.7638034104376503,749,196,2.3278221631373803,-0.5226669604712412,Stormy,Bishnupur
2004-04-15,Oats,1.1354399867942924,913,701,2.2652139733010905,0.024762241778461362,Sunny,Churachandpur
2004-04-16,Wheat,1.7193022605748975,489,367,3.709776524525278,-1.217513480830135,Cloudy,Ambala
2004-04-17,Cotton,2.782602731702964,344,754,3.654934554222633,0.6508589980234168,Stormy,Dhemaji
2004-04-18,Cotton,1.1068037963794453,849,729,4.419648134148002,0.9417516122338916,Rainy,South Garo Hills
2004-04-19,Sugarcane,6.089193893281962,940,784,3.7510237245713025,-1.0106759580528546,Sunny,Dhenkanal
2004-04-20,Sugarcane,3.7597662004918098,537,220,1.5646257116068993,-0.20036086198333938,Sunny,Kodagu
2004-04-21,Corn,3.883661179905812,764,54,3.1588962569681094,-0.12450999062950133,Rainy,South West Khasi Hills
2004-04-22,Corn,9.281293746913407,768,177,2.933090289678134,0.3468710680703056,Sunny,Pauri Garhwal
2004-04-23,Soybean,9.88320322773184,260,95,4.094667875256462,-0.29763239601291114,Rainy,Pakur
2004-04-24,Wheat,2.832122386989209,736,340,3.3346163568238776,-0.7223378813549708,Snowy,Rangareddy
2004-04-25,Rice,2.3756309936247235,277,405,1.6215789598058614,-1.0567286430249336,Rainy,Saiha
2004-04-26,Rice,3.1394042601166214,738,150,3.7510267398625463,0.8364811728224748,Rainy,Tarn Taran
2004-04-27,Sugarcane,1.672541992788085,630,173,3.209793333494877,-0.5789041457993518,Snowy,Chhota Udaipur
2004-04-28,Sugarcane,1.3293529785866507,298,535,3.306680366085043,-0.7764904999031,Snowy,Pathanamthitta
2004-04-29,Sugarcane,3.285552928386696,990,469,4.783756054991116,1.0471324178466122,Cloudy,Chikkamagaluru
2004-04-30,Sunflower,4.420971617265943,514,684,2.410244912163344,0.14461645873117035,Cloudy,Kannur
2004-05-01,Potato,2.7324379969840704,1012,494,3.393532533164313,-1.0223327309189691,Stormy,Hanumangarh
2004-05-02,Corn,2.447627112993581,388,307,3.4576946582655075,-0.19518143112389377,Rainy,Gadchiroli
2004-05-03,Sunflower,2.6032126938165536,504,794,2.9067153783031885,-0.9697600792914185,Stormy,Namsai
2004-05-04,Barley,7.365361862823463,911,212,1.993173854466534,-1.180667263217991,Snowy,Dindori
2004-05-05,Rice,2.3266008435317147,679,95,1.9499563205502795,-0.5452790631904134,Rainy,Kollam
2004-05-06,Cotton,3.841107082438638,239,53,1.3738493519946204,-0.20483670998958897,Rainy,Anand
2004-05-07,Corn,2.439289573384745,675,714,3.627956222631558,-0.6173091723583259,Rainy,Perambalur
2004-05-08,Oats,6.333750913767624,313,433,2.7507833764545033,0.5417343499084899,Snowy,Kinnaur
2004-05-09,Barley,8.010912563840673,1070,493,2.6402148841356827,0.6512724495217145,Sunny,Ferozepur
2004-05-10,Corn,2.174684810223744,849,97,2.147368406057164,-0.7079411423985954,Stormy,East Garo Hills
2004-05-11,Sunflower,9.926295212468025,1189,754,3.3060541743396605,-0.17562317543406725,Cloudy,Ramanagara
2004-05-12,Wheat,2.73870807872322,587,689,2.4269496782899114,-0.4708696199939122,Cloudy,Nalgonda
2004-05-13,Cotton,7.442615833476183,504,247,3.2267420592990304,-0.9894476849494998,Sunny,Kheda
2004-05-14,Corn,1.1859818711070387,957,775,3.6340481445225548,0.157291997602959,Rainy,Panchkula
2004-05-15,Potato,1.1016199680034693,464,66,2.9707752819182094,-1.8801136595701597,Cloudy,Bhadradri Kothagudem
2004-05-16,Sugarcane,5.7016181635577965,514,583,2.8693770553393216,-0.9592181131060602,Snowy,Jind
2004-05-17,Sugarcane,3.0794984134658225,714,583,3.360751585945478,-1.163282695639358,Rainy,Anand
2004-05-18,Cotton,1.6710475807179823,722,234,2.509032285707256,-0.9035113539797014,Snowy,Wanaparthy
2004-05-19,Sunflower,2.3002021538877164,460,637,4.267625496108218,-1.0858263186682668,Stormy,Hisar
2004-05-20,Sugarcane,3.942430791918923,568,481,1.2774964971378808,-1.616163828380771,Rainy,Nashik
2004-05-21,Corn,8.779321738607923,281,397,1.7257807396891676,-0.2917006600198474,Snowy,Bidar
2004-05-22,Oats,3.5438303853140907,1088,287,3.773785783404559,-0.3711616062802686,Sunny,Chikballapur
2004-05-23,Rice,7.739039458188357,797,382,1.5135825016285496,-0.010210531554078563,Sunny,Shrawasti
2004-05-24,Rice,3.674056555866965,497,210,2.359194958815157,0.23570417110066866,Cloudy,Hazaribagh
2004-05-25,Barley,3.7454252308863616,754,760,2.4421659052675033,0.4056837896818802,Stormy,West Khasi Hills
2004-05-26,Soybean,7.506693425869076,480,245,2.252554274068338,-0.8045259531578722,Rainy,Sonipat
2004-05-27,Wheat,7.639153034778945,667,177,3.600727080750751,0.06168229503657746,Stormy,Kolasib
2004-05-28,Cotton,2.856672736047083,729,489,3.249208174751068,-0.2619760343262121,Stormy,Kollam
2004-05-29,Barley,9.08234914523017,607,774,3.6467671870307345,-0.10768297519162245,Stormy,Hailakandi
2004-05-30,Soybean,5.020489079603982,1036,133,2.9274826956021087,-0.4574144972997104,Rainy,Thrissur
2004-05-31,Sunflower,2.024709908503274,875,660,3.9244611696027976,-0.8022712960420764,Stormy,Sabarkantha
2004-06-01,Potato,7.516010364104268,745,212,3.6763160170759335,-0.24521391134314682,Cloudy,Tumakuru
2004-06-02,Potato,3.2721506514783867,379,534,3.0600993087641153,-0.47615455786946553,Sunny,Cuddalore
2004-06-03,Wheat,9.868918732504236,201,143,2.6471013083534247,0.299344485463069,Rainy,East Sikkim
2004-06-04,Sugarcane,3.6033152255142347,350,472,3.1711148820086374,0.9451287882109071,Cloudy,Senapati
2004-06-05,Corn,1.6538212122651417,309,72,3.8478291954123662,-0.9405201962686534,Cloudy,Faridabad
2004-06-06,Barley,1.1557464121365395,506,444,4.966367108787717,-0.5372744883708722,Snowy,East Sikkim
2004-06-07,Barley,3.2712817212165253,596,128,2.8396763817332578,2.3186997364831976,Cloudy,Anand
2004-06-08,Cotton,2.1706414177258484,213,548,3.6563387841239696,-1.8207424481450976,Stormy,Sambalpur
2004-06-09,Cotton,7.42605021384802,472,796,2.6594122580421273,-1.610304137391559,Sunny,Nandurbar
2004-06-10,Potato,3.3377073897593563,577,327,2.6147498365575714,1.0531770399461617,Stormy,Kamle
2004-06-11,Potato,2.876230755997023,406,386,2.9165192431957037,1.913252934150692,Stormy,Kalimpong
2004-06-12,Oats,4.235181012734458,446,480,1.6754195580385203,1.4526480674851243,Cloudy,Tenkasi
2004-06-13,Oats,1.312107303490441,1103,317,2.1860373228654195,0.31407044188307176,Rainy,Botad
2004-06-14,Sugarcane,1.7579449781684056,274,292,2.477726618660449,-0.4310682878672563,Rainy,Mokokchung
2004-06-15,Oats,4.427200590846989,242,468,2.061668852384906,-0.27439113084151606,Sunny,South Goa
2004-06-16,Corn,3.9383889269271464,332,339,3.932676261992562,0.4010239197925282,Snowy,Sirsa
2004-06-17,Corn,8.59495328177466,630,178,1.741307003044516,0.9351849740367133,Stormy,Agar Malwa
2004-06-18,Barley,5.181647039469349,635,789,1.3959467725812504,0.5366309644679819,Rainy,Porbandar
2004-06-19,Rice,2.881838373077276,1155,209,4.236704783190974,-2.0148241863322043,Cloudy,Vadodara
2004-06-20,Corn,1.9130931840010832,407,690,4.143172186623227,-1.1765291112521097,Stormy,Bengaluru Rural
2004-06-21,Soybean,3.5755128983196527,303,457,3.348742767938708,0.27785671771037335,Stormy,Thoubal
2004-06-22,Potato,1.418250961196785,1164,694,3.9375045605773193,-1.3840492880712425,Snowy,West Kameng
2004-06-23,Cotton,9.384999264407226,832,654,3.79940685806205,-1.9043513416877615,Stormy,Nagaur
2004-06-24,Oats,3.7371246745495803,779,290,3.657667373738068,0.8742361373829598,Snowy,Pathankot
2004-06-25,Barley,8.129368253066147,449,468,2.4509632218219615,0.257780000216113,Rainy,Puri
2004-06-26,Wheat,1.5192071252902482,602,462,3.310878524308974,1.5486065385919727,Rainy,West Garo Hills
2004-06-27,Cotton,1.9884883727579328,225,162,3.8611046071372352,0.9714947908404076,Stormy,Kalaburagi
2004-06-28,Soybean,5.011127656494869,209,450,1.9994742581437819,-0.6226834721939077,Stormy,Sirmaur
2004-06-29,Oats,3.4234241966798384,696,741,3.586885489156531,0.24667567999937223,Snowy,Khowai
2004-06-30,Soybean,3.115526245621397,1094,352,4.580984146638771,-0.791525609056538,Cloudy,Hanumangarh
2004-07-01,Potato,5.704976834229245,335,510,2.6069381207027575,-1.6132505707126983,Stormy,East Sikkim
2004-07-02,Potato,1.9347678120203113,420,66,2.404704753091915,1.1955064083939475,Snowy,Durg
2004-07-03,Sugarcane,3.8888738085451813,743,53,1.7416407139600159,-0.19431031584906605,Sunny,Dimapur
2004-07-04,Barley,1.4177868096650381,476,90,3.164995701763262,1.3478393894226712,Snowy,Krishnagiri
2004-07-05,Cotton,1.1312621828858682,295,183,3.4076051004705965,0.108576891038772,Stormy,Barpeta
2004-07-06,Sunflower,1.0273915599695833,638,477,2.6968349807996796,0.2780365389889162,Stormy,Wayanad
2004-07-07,Sunflower,3.3250807289010655,707,201,3.516664252067354,0.5767815837160654,Sunny,Mokokchung
2004-07-08,Cotton,1.1701154379002183,386,103,3.5985176653214586,-0.18365841611009448,Rainy,Ludhiana
2004-07-09,Wheat,2.615930813415736,236,249,1.4393960269566062,-0.23748890499281122,Rainy,Malappuram
2004-07-10,Barley,2.101877323201907,409,410,1.91781615729108,0.24225972098706314,Sunny,Panchkula
2004-07-11,Soybean,6.659687058560402,614,396,3.1252961177992518,1.2460091637692734,Stormy,Surguja
2004-07-12,Wheat,9.687765500508368,884,176,3.536754554229769,0.5048598194770308,Snowy,Bongaigaon
2004-07-13,Rice,1.1650204931318036,821,336,3.0441257490417506,0.017120489409486093,Cloudy,Tarn Taran
2004-07-14,Cotton,1.955181515756357,642,314,4.228180053300318,-0.4107258672083151,Sunny,Botad
2004-07-15,Soybean,2.686573676260273,1025,259,4.359390684344719,-0.11819056316255093,Sunny,Kannur
2004-07-16,Sunflower,2.2072471700687566,235,358,1.0888443587714889,-0.8636302103306966,Snowy,North Sikkim
2004-07-17,Corn,7.604067537731231,714,173,1.9490444459415732,-0.9822720259146909,Cloudy,Hailakandi
2004-07-18,Sugarcane,9.777019799456838,900,51,3.2701604855041193,-0.237699916442366,Cloudy,Kaithal
2004-07-19,Sunflower,3.792911165495992,561,263,4.287382456161623,0.005993004424855853,Stormy,Vadodara
2004-07-20,Barley,8.70762475206681,227,453,3.6509887983904576,0.7271969241081127,Sunny,Patiala
2004-07-21,Potato,9.265490635200205,823,616,3.3679431059632,-1.1291935767251353,Snowy,Hanumangarh
2004-07-22,Corn,1.9221551424601029,990,411,4.666753917461076,0.010583458097981367,Rainy,Satna
2004-07-23,Sugarcane,7.145419939378962,1120,309,2.2454962470604376,0.42690689165046014,Rainy,Kra Daadi
2004-07-24,Sugarcane,5.6369024725805215,1121,630,4.520547687864697,-0.9813211023568555,Rainy,East Garo Hills
2004-07-25,Rice,1.2685666387073655,409,221,2.0195136769129145,-0.4600012536182338,Snowy,East Khasi Hills
2004-07-26,Rice,3.5599621093551024,541,684,3.5977226347370372,0.7594078534968822,Rainy,Jorhat
2004-07-27,Oats,2.604658809871002,1171,758,2.313355544985217,-0.05910657895595764,Stormy,Simdega
2004-07-28,Sunflower,2.2467754123177253,880,664,3.4321358413928134,-2.0169445795222396,Cloudy,Warangal Urban
2004-07-29,Sunflower,6.984107938761099,528,197,2.170237766387421,0.7741869363002665,Rainy,Banda
2004-07-30,Sunflower,8.18894586411907,1164,777,2.7246679691090017,0.08895974466477541,Snowy,East Sikkim
2004-07-31,Oats,7.50443145960262,435,183,3.519178866264262,-1.6059600090622652,Snowy,Balasore
2004-08-01,Wheat,3.223730552416905,640,192,3.2325407055724944,-0.8778982336656301,Rainy,Lahaul and Spiti
2004-08-02,Sugarcane,1.395332689296942,320,249,1.4206467592479926,-0.12629651326591465,Cloudy,South Goa
2004-08-03,Corn,5.858021200540957,447,113,1.4921360125708594,0.31236680528757177,Cloudy,Deoghar
2004-08-04,Barley,8.203746148973806,718,750,1.1278431686413377,1.0285778896241136,Stormy,Gariaband
2004-08-05,Sugarcane,1.5036662710922672,219,507,4.863022291121171,-0.9013738025915454,Stormy,Surguja
2004-08-06,Rice,2.2816645865869116,702,658,2.9426539442481725,-0.45135049947611866,Rainy,Jhalawar
2004-08-07,Soybean,2.9372383463620237,563,180,1.866369585232472,0.8836584897108198,Stormy,Kannur
2004-08-08,Potato,1.8520317154442802,688,627,1.124130557633777,1.0449316450178332,Rainy,Gondia
2004-08-09,Oats,4.364691054908019,399,271,3.797939415297301,-0.323339068022986,Stormy,Rupnagar
2004-08-10,Cotton,1.3660854311950241,602,172,3.5047685118473195,-0.5327613568181877,Stormy,Janjgir-Champa
2004-08-11,Soybean,7.036500793874542,444,89,2.5073124418542614,0.4998924391031603,Snowy,Begusarai
2004-08-12,Barley,2.751571854124884,682,471,3.5270382980328607,-2.071248729507233,Sunny,Bilaspur
