,Dist Code,Year,State Code,State Name,Dist Name,RICE HARVEST PRICE (Rs per Quintal),PADDY HARVEST PRICE (Rs per Quintal),WHEAT HARVEST PRICE (Rs per Quintal),SORGHUM HARVEST PRICE (Rs per Quintal),PEARL MILLET HARVEST PRICE (Rs per Quintal),MAIZE HARVEST PRICE (Rs per Quintal),FINGER MILLET HARVEST PRICE (Rs per Quintal),BARLEY HARVEST PRICE (Rs per Quintal),CHICKPEA HARVEST PRICE (Rs per Quintal),PIGEONPEA HARVEST PRICE (Rs per Quintal),GROUNDNUT HARVEST PRICE (Rs per Quintal),SEASMUM HARVEST PRICE (Rs per Quintal),RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal),CASTOR HARVEST PRICE (Rs per Quintal),LINSEED HARVEST PRICE (Rs per Quintal),SUGARCANE GUR HARVEST PRICE (Rs per Quintal),COTTON KAPAS HARVEST PRICE (Rs per Quintal),JANUARY PERCIPITATION (Millimeters),FEBRUARY PERCIPITATION (Millimeters),MARCH PERCIPITATION (Millimeters),APRIL PERCIPITATION (Millimeters),MAY PERCIPITATION (Millimeters),JUNE PERCIPITATION (Millimeters),JULY PERCIPITATION (Millimeters),AUGUST PERCIPITATION (Millimeters),SEPTEMBER PERCIPITATION (Millimeters),OCTOBER PERCIPITATION (Millimeters),NOVEMBER PERCIPITATION (Millimeters),DECEMBER PERCIPITATION (Millimeters),JANUARY MINIMUM (Centigrate),FEBRUARY MINIMUM (Centigrate),MARCH MINIMUM (Centigrate),APRIL MINIMUM (Centigrate),MAY MINIMUM (Centigrate),JUNE MINIMUM (Centigrate),JULY MINIMUM (Centigrate),AUGUST MINIMUM (Centigrate),SEPTEMBER MINIMUM (Centigrate),OCTOBER MINIMUM (Centigrate),NOVEMBER MINIMUM (Centigrate),DECEMBER MINIMUM (Centigrate),JANUARY MAXIMUM (Centigrate),FEBRUARY MAXIMUM (Centigrate),MARCH MAXIMUM (Centigrate),APRIL MAXIMUM (Centigrate),MAY MAXIMUM (Centigrate),JUNE MAXIMUM (Centigrate),JULY MAXIMUM (Centigrate),AUGUST MAXIMUM (Centigrate),SEPTEMBER MAXIMUM (Centigrate),OCTOBER MAXIMUM (Centigrate),NOVEMBER MAXIMUM (Centigrate),DECEMBER MAXIMUM (Centigrate),RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
2367,110,2006,7,Maharashtra,Beed,0.0,457.0,852.0,614.0,470.0,500.0,0.0,0.0,1530.0,1858.0,1275.0,2360.0,0.0,1265.0,1275.0,0.0,0.0,0.0,0.0,20.32,4.59,69.83,111.16,262.99,301.13,247.12,61.88,34.56,0.0,13.43,17.02,18.74,23.72,25.01,22.89,21.34,21.08,20.5,19.2,16.17,13.86,29.44,33.69,35.59,38.74,39.99,34.47,29.91,29.75,29.96,30.83,30.79,30.11,2.0,1.5,750.0,52.4,66.9,1276.72,50.8,55.2,1086.61,251.1,178.7,711.67,301.9,233.9,774.76,184.1,154.1,837.05,7.7,14.7,1909.09,0.0,0.0,0.0,0.0,0.0,0.0,39.9,26.1,654.14,53.2,44.8,842.11,30.2,14.74,488.08,11.6,8.0,689.66,5.4,1.1,203.7,0.8,0.24,300.0,23.6,13.5,572.03,1.8,0.27,150.0,4.3,1.3,302.33,27.7,13.9,501.81,42.1,34.5,819.48,119.3,73.21,613.66,46.7,312.14,6683.94,155.4,35.94,231.27,0.0,0.0,0.0,0.0,1.22,0.0
2368,110,2007,7,Maharashtra,Beed,0.0,473.0,850.0,680.0,561.0,582.0,0.0,0.0,1528.0,1998.0,1560.0,2228.0,0.0,1378.0,1367.0,0.0,0.0,0.06,0.15,0.12,13.86,7.64,156.26,204.22,191.19,240.17,4.47,17.73,0.0,14.35,16.53,20.27,24.14,25.31,22.68,22.31,21.34,20.77,20.04,15.97,14.41,30.36,33.19,37.12,39.17,40.29,34.26,30.89,30.01,30.23,31.67,30.59,30.67,1.5,0.7,466.67,61.8,89.7,1451.46,41.0,36.01,878.29,242.6,196.3,809.15,283.6,232.31,819.15,162.5,116.72,718.28,8.2,11.96,1458.54,0.0,0.0,0.0,0.0,0.0,0.0,46.0,33.4,726.09,51.1,31.8,622.31,35.1,17.61,501.71,9.6,6.46,672.92,5.5,1.0,181.82,0.7,0.25,357.14,20.5,7.6,370.73,1.3,0.52,400.0,3.8,1.1,289.47,23.9,13.4,560.67,46.5,21.0,451.61,113.4,51.62,455.2,74.0,649.79,8780.95,188.2,49.1,260.89,0.0,0.0,0.0,0.0,2.53,0.0
2369,110,2008,7,Maharashtra,Beed,0.0,590.0,1108.0,1088.0,751.0,703.0,0.0,0.0,1933.0,2483.0,2015.0,5800.0,0.0,2210.0,2743.0,0.0,0.0,0.0,7.25,10.72,2.99,3.74,89.09,121.53,188.85,313.36,22.73,13.47,14.35,13.89,15.67,19.83,24.01,24.87,23.72,22.81,21.05,19.99,19.41,16.3,14.56,29.89,32.34,36.68,39.04,39.86,35.3,31.39,29.71,29.45,31.04,30.93,30.81,1.0,0.4,400.0,65.2,80.3,1231.6,34.8,23.5,675.29,276.3,227.6,823.74,311.1,251.1,807.14,135.0,98.1,726.67,11.2,12.43,1109.82,0.0,0.0,0.0,0.0,0.0,0.0,45.1,28.7,636.36,47.8,22.6,472.8,14.6,4.81,329.45,9.4,6.3,670.21,3.9,0.6,153.85,0.8,0.2,250.0,10.5,5.9,561.9,0.0,0.0,0.0,2.4,0.5,208.33,16.6,8.5,512.05,71.4,14.5,203.08,117.4,36.76,313.12,44.4,406.54,9156.31,205.2,35.43,172.66,0.0,0.0,0.0,0.0,0.0,0.0
2370,110,2009,7,Maharashtra,Beed,0.0,659.0,1137.0,1013.0,867.0,0.0,0.0,0.0,1832.0,3536.0,1984.0,5790.0,0.0,2143.0,2805.0,0.0,0.0,0.01,0.0,5.18,1.96,37.47,101.19,194.53,177.84,156.07,86.4,139.66,5.65,15.15,18.01,20.6,25.05,25.83,24.96,21.8,21.91,21.75,19.75,15.8,14.1,31.16,34.68,37.45,40.08,40.82,36.53,30.37,30.57,31.2,31.38,30.42,30.36,0.6,0.17,283.33,67.0,91.9,1371.64,32.4,23.4,722.22,207.0,172.41,832.9,239.4,195.81,817.92,131.7,103.34,784.66,12.1,11.41,942.98,0.0,0.0,0.0,0.0,0.0,0.0,67.3,40.68,604.46,56.1,25.57,455.79,19.14,7.42,387.67,9.8,7.17,731.63,2.6,0.34,130.77,0.7,0.21,300.0,7.6,3.95,519.74,1.2,0.23,191.67,1.4,0.33,235.71,11.0,6.37,579.09,68.8,35.44,515.12,104.6,54.38,519.89,43.2,319.53,7396.53,222.8,50.93,228.59,0.0,0.0,0.0,0.0,0.0,0.0
2371,110,2010,7,Maharashtra,Beed,0.0,890.0,1374.0,1067.0,883.0,846.0,0.0,0.0,1920.0,3596.0,2682.0,0.0,0.0,2563.0,0.0,0.0,0.0,4.87,0.79,6.42,1.52,3.49,185.51,224.44,232.26,263.51,103.35,74.18,4.39,13.77,17.58,21.41,25.4,27.01,23.33,21.5,21.19,20.81,20.23,17.5,12.85,29.77,34.25,38.26,40.43,41.99,34.91,30.07,29.86,30.27,31.85,32.12,29.1,0.8,0.34,425.0,63.6,82.54,1297.8,33.6,43.55,1296.13,194.4,140.44,722.43,228.0,183.99,806.97,122.5,112.8,920.82,9.5,14.01,1474.74,0.0,0.0,0.0,0.0,0.0,0.0,57.8,40.61,702.6,62.4,34.05,545.67,31.1,23.0,739.55,7.0,5.06,722.86,2.4,0.65,270.83,0.0,0.0,0.0,6.1,2.51,411.48,0.9,0.36,400.0,1.4,0.31,221.43,7.9,4.13,522.78,70.4,96.62,1372.44,97.3,109.99,1130.42,58.8,387.49,6589.97,276.8,71.77,259.28,0.0,0.0,0.0,0.0,0.0,0.0
2372,110,2011,7,Maharashtra,Beed,0.0,932.0,1263.0,1979.0,1130.0,1046.0,0.0,0.0,2452.0,3357.0,3041.0,0.0,0.0,3672.0,0.0,0.0,0.0,0.0,3.75,1.1,26.21,8.03,192.52,174.95,166.54,244.15,64.84,2.61,0.17,13.0,16.18,20.11,22.97,24.96,22.91,21.54,21.05,21.08,20.32,16.51,14.17,29.01,32.85,36.96,38.0,39.95,34.49,30.11,29.71,30.53,31.95,31.14,30.42,0.6,0.28,466.67,39.8,52.77,1325.88,28.8,32.77,1137.85,170.4,117.69,690.67,199.2,150.46,755.32,107.1,108.9,1016.81,8.6,9.92,1153.49,0.0,0.0,0.0,0.0,0.0,0.0,39.6,24.18,610.61,50.2,28.85,574.7,15.2,12.11,796.71,7.9,7.36,931.65,1.9,0.55,289.47,0.0,0.0,0.0,3.8,1.16,305.26,1.0,0.26,260.0,0.8,0.17,212.5,3.6,1.9,527.78,76.4,118.08,1545.55,96.3,129.72,1347.04,53.6,348.75,6506.53,329.0,71.22,216.47,8.03,11.07,19.1,0.42,0.69,0.0
2373,110,2012,7,Maharashtra,Beed,0.0,1123.0,1511.0,1743.0,1281.0,1198.0,0.0,0.0,3735.0,3727.0,3947.0,0.0,0.0,2780.0,0.0,0.0,0.0,0.79,0.08,0.0,4.44,6.48,75.45,160.09,162.22,197.11,71.6,11.73,0.0,13.82,16.6,19.64,24.81,26.02,24.57,22.18,22.03,21.4,19.68,16.29,14.86,29.82,33.27,36.49,39.84,41.01,36.15,30.75,30.69,30.86,31.3,30.91,31.11,0.6,0.27,450.0,27.7,27.04,976.17,28.8,30.32,1052.78,186.5,48.17,258.28,215.3,78.49,364.56,107.1,68.97,643.98,10.56,7.52,712.12,0.0,0.0,0.0,0.0,0.0,0.0,39.9,19.87,497.99,50.2,20.25,403.39,16.0,3.27,204.37,5.1,2.95,578.43,1.9,0.46,242.11,0.0,0.0,0.0,2.6,0.94,361.54,1.2,0.27,225.0,0.7,0.09,128.57,2.6,1.07,411.54,76.4,126.98,1662.04,91.5,133.01,1453.66,51.4,281.7,5480.54,329.0,57.97,176.2,10.09,3.4,13.5,0.21,1.16,0.0
2374,110,2013,7,Maharashtra,Beed,0.0,885.0,1845.0,1474.0,1342.0,1246.0,0.0,0.0,2881.0,3974.0,4006.0,11440.0,0.0,2836.0,4950.0,0.0,0.0,2.46,4.15,3.74,11.29,3.77,232.19,217.22,103.54,229.06,73.72,8.64,3.28,14.81,17.06,19.95,24.08,26.24,22.54,21.46,21.24,20.95,19.77,15.69,13.18,30.81,33.73,36.8,39.1,41.22,34.12,30.03,29.9,30.41,31.39,30.31,29.43,0.5,0.3,600.0,57.8,57.1,987.89,18.1,23.1,1276.24,262.3,170.2,648.88,280.4,193.3,689.37,122.1,130.3,1067.16,15.2,19.2,1263.16,0.0,0.0,0.0,0.0,0.0,0.0,63.4,47.26,745.43,56.4,37.7,668.44,25.0,13.84,553.6,7.7,7.0,909.09,2.4,0.8,333.33,0.0,0.0,0.0,3.5,5.14,1468.57,1.0,0.6,600.0,0.8,0.25,312.5,2.5,1.32,528.0,93.5,174.2,1863.1,149.3,235.0,1574.01,46.0,256.73,5581.09,338.6,98.35,290.46,0.0,0.0,0.0,0.0,0.0,0.0
2375,110,2014,7,Maharashtra,Beed,0.0,921.0,1552.0,1845.0,1466.0,1256.0,0.0,0.0,2479.0,4623.0,3179.0,10327.0,3602.0,3146.0,4500.0,0.0,0.0,0.56,6.05,15.31,6.73,21.72,32.26,222.81,174.71,178.33,24.6,25.28,16.9,18.44,15.42,18.23,23.37,25.13,25.89,22.42,21.88,21.16,20.37,16.43,12.88,34.45,32.09,35.08,38.4,40.12,37.46,30.99,30.54,30.62,32.0,31.05,29.13,0.4,0.1,250.0,59.1,40.0,676.82,19.4,10.3,530.93,250.4,134.8,538.34,269.8,145.1,537.81,127.1,56.2,442.17,16.0,11.2,700.0,0.0,0.0,0.0,0.0,0.0,0.0,64.4,24.0,372.67,60.6,10.2,168.32,22.1,5.6,253.39,12.4,3.6,290.32,2.9,0.5,172.41,0.0,0.0,0.0,1.9,0.3,157.89,3.3,0.7,212.12,0.7,0.1,142.86,2.2,0.7,318.18,113.4,39.9,351.85,137.6,45.8,332.85,37.6,172.35,4583.78,373.3,30.17,80.82,0.0,0.0,0.0,0.0,0.0,0.0
2376,110,2015,7,Maharashtra,Beed,0.0,1051.0,1839.0,1894.0,1510.0,1391.0,0.0,0.0,4121.0,7431.0,4206.0,6963.0,3606.0,2992.0,1750.0,0.0,0.0,6.62,1.0,23.35,17.81,27.57,169.51,81.29,109.94,194.06,37.37,38.25,0.0,18.44,15.42,18.23,23.37,25.13,25.89,22.42,21.88,21.16,20.37,17.57,15.57,28.66,33.25,35.83,37.05,40.73,35.57,32.44,31.65,31.04,32.72,32.19,31.82,0.3,0.0,0.0,48.0,13.2,275.0,19.2,5.6,291.67,282.0,80.6,285.82,301.2,86.2,286.19,127.6,32.8,257.05,17.2,5.4,313.95,0.0,0.0,0.0,0.0,0.0,0.0,70.6,18.6,263.46,72.3,11.7,161.83,27.9,1.2,43.01,18.4,0.9,48.91,3.3,0.25,75.76,0.0,0.0,0.0,2.1,0.39,185.71,0.0,0.0,0.0,0.7,0.05,71.43,2.11,0.18,85.31,145.1,23.8,164.02,172.5,25.6,148.41,36.1,79.76,2209.42,334.1,18.18,54.41,0.0,0.0,0.0,0.0,0.0,0.0
2377,111,1990,7,Maharashtra,Nanded,0.0,228.0,319.0,244.0,195.0,161.0,0.0,0.0,529.0,987.0,836.0,1002.0,0.0,441.0,767.0,329.0,0.0,1.01,2.17,15.52,0.68,76.96,288.78,245.48,333.32,90.72,90.55,12.27,6.54,14.73,17.9,20.92,25.14,25.55,23.85,22.49,22.5,22.05,20.14,17.18,15.21,31.94,33.02,35.34,39.55,39.07,34.56,30.25,30.04,30.27,30.5,30.16,29.41,29.9,29.3,979.93,24.9,21.5,863.45,232.2,284.4,1224.81,37.8,25.1,664.02,270.0,309.5,1146.3,1.7,1.0,588.24,0.5,0.5,1000.0,0.0,0.0,0.0,0.1,0.1,1000.0,15.1,6.2,410.6,43.3,12.2,281.76,47.0,13.5,287.23,24.5,19.0,775.51,12.3,3.2,260.16,0.0,0.0,0.0,10.2,4.3,421.57,0.3,0.2,666.67,3.4,0.8,235.29,34.4,21.9,636.63,0.0,0.0,0.0,90.1,50.2,557.16,13.0,96.23,7402.31,234.9,21.06,89.66,9.0,2.2,11.2,0.0,0.4,0.9
2378,111,1991,7,Maharashtra,Nanded,0.0,367.0,449.0,406.0,390.0,366.0,0.0,0.0,623.0,1228.0,1082.0,1421.0,0.0,506.0,862.0,423.0,0.0,1.78,2.26,0.63,23.14,4.4,229.05,250.98,201.67,93.2,11.43,15.79,0.28,14.56,18.53,21.73,24.91,28.46,25.01,23.1,22.08,22.8,20.09,15.88,13.58,30.27,33.96,37.45,38.81,41.98,35.83,30.77,30.03,31.23,32.26,29.95,29.18,34.2,10.0,292.4,17.9,15.3,854.75,233.2,158.8,680.96,26.5,16.4,618.87,259.7,175.2,674.62,1.3,0.2,153.85,0.8,0.7,875.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,3.5,360.82,41.6,17.1,411.06,60.2,11.5,191.03,12.7,8.0,629.92,12.0,1.3,108.33,0.0,0.0,0.0,8.0,3.0,375.0,0.3,0.1,333.33,5.3,0.7,132.08,20.2,8.5,420.79,0.3,0.2,666.67,56.8,19.6,345.07,13.2,61.51,4659.85,264.0,12.65,47.92,8.6,1.1,9.7,0.0,0.4,0.3
2379,111,1992,7,Maharashtra,Nanded,0.0,343.0,398.0,305.0,211.0,262.0,0.0,0.0,644.0,1210.0,1024.0,1277.0,0.0,590.0,842.0,752.0,0.0,0.05,0.0,0.0,3.11,28.91,148.59,143.28,354.13,200.9,32.43,6.06,0.0,14.24,17.5,21.6,25.08,27.94,26.68,24.13,22.34,21.75,20.86,16.28,13.16,30.14,31.94,37.71,39.18,41.26,37.3,32.4,29.58,30.47,31.12,30.35,29.27,31.6,23.2,734.18,21.1,27.9,1322.27,255.0,484.6,1900.39,28.4,21.2,746.48,283.4,505.8,1784.76,1.1,0.7,636.36,0.7,1.4,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,8.5,497.08,46.8,24.5,523.5,49.2,27.4,556.91,11.5,9.6,834.78,11.0,3.1,281.82,0.1,0.0,0.0,8.1,3.6,444.44,1.1,0.2,181.82,1.4,0.2,142.86,25.9,13.2,509.65,0.2,0.2,1000.0,63.4,30.9,487.38,9.6,62.09,6467.71,236.9,22.73,95.95,9.4,1.0,10.4,0.0,0.5,0.3
2380,111,1993,7,Maharashtra,Nanded,0.0,361.0,395.0,310.0,237.0,259.0,0.0,0.0,697.0,1159.0,1012.0,1333.0,0.0,622.0,832.0,771.0,0.0,0.0,3.68,25.38,4.13,6.62,160.64,301.12,196.62,216.44,105.58,0.36,11.08,15.31,16.39,20.73,24.83,28.48,27.17,23.45,22.68,22.26,21.38,16.67,12.99,30.82,33.09,35.84,39.03,41.8,37.38,31.02,30.23,29.98,30.95,29.35,28.39,31.3,31.3,1000.0,24.2,29.2,1206.61,237.4,369.4,1556.02,29.9,28.6,956.52,267.3,398.0,1488.96,0.7,0.6,857.14,1.7,2.1,1235.29,0.0,0.0,0.0,0.0,0.0,0.0,19.5,12.4,635.9,47.9,33.3,695.2,80.4,64.7,804.73,10.5,12.4,1180.95,11.4,3.6,315.79,0.3,0.1,333.33,10.9,7.4,678.9,1.4,0.3,214.29,1.5,0.4,266.67,36.0,22.7,630.56,1.3,1.7,1307.69,76.5,49.4,645.75,9.3,67.0,7204.3,226.1,27.73,122.64,9.8,1.0,10.8,0.0,0.3,0.4
2381,111,1994,7,Maharashtra,Nanded,0.0,370.0,458.0,321.0,287.0,290.0,0.0,0.0,863.0,1623.0,1280.0,1690.0,0.0,832.0,905.0,762.0,0.0,11.75,7.66,0.0,44.23,7.63,182.81,381.67,301.35,186.39,109.67,17.26,0.0,15.66,17.54,21.73,24.13,28.17,24.96,22.12,22.13,21.54,20.25,15.6,12.51,30.46,32.48,38.05,38.13,41.89,35.37,29.69,29.28,29.97,31.71,29.58,29.31,31.5,27.1,860.32,20.1,24.8,1233.83,219.6,343.1,1562.39,31.4,30.6,974.52,251.0,373.7,1488.84,1.3,0.7,538.46,1.7,2.2,1294.12,0.0,0.0,0.0,0.0,0.0,0.0,24.9,12.2,489.96,48.1,25.6,532.22,71.7,21.4,298.47,6.2,6.0,967.74,10.9,3.2,293.58,0.8,0.2,250.0,11.7,6.0,512.82,0.9,0.2,222.22,1.5,0.7,466.67,35.6,21.3,598.31,3.1,3.2,1032.26,73.6,41.3,561.14,13.2,101.83,7714.39,245.4,27.01,110.07,10.9,0.9,11.8,0.0,0.3,0.4
2382,111,1995,7,Maharashtra,Nanded,0.0,370.0,458.0,321.0,287.0,290.0,0.0,0.0,863.0,1323.0,1280.0,1690.0,0.0,832.0,905.0,762.0,0.0,15.57,0.06,57.58,10.43,20.9,142.35,427.24,163.08,262.15,94.99,10.21,0.01,13.13,17.86,20.85,23.53,26.29,27.11,23.28,23.23,22.47,20.5,15.62,14.53,28.44,32.7,36.07,39.13,40.0,38.53,31.15,31.37,30.8,31.57,31.0,31.13,31.4,18.1,576.43,21.2,22.0,1037.74,214.1,502.7,2347.97,33.1,29.1,879.15,247.2,531.8,2151.29,1.8,1.3,722.22,0.9,1.4,1555.56,0.0,0.0,0.0,0.0,0.0,0.0,24.5,8.4,342.86,46.6,12.0,257.51,60.2,37.4,621.26,7.9,7.5,949.37,8.0,1.7,212.5,0.0,0.0,0.0,11.6,6.1,525.86,0.0,0.0,0.0,1.5,0.6,400.0,31.6,20.7,655.06,2.1,2.7,1285.71,67.6,40.2,594.67,15.5,93.1,6006.45,270.4,30.77,113.79,7.3,1.9,9.2,0.0,0.1,0.5
2383,111,1996,7,Maharashtra,Nanded,0.0,398.0,526.0,375.0,311.0,311.0,0.0,0.0,879.0,1685.0,1224.0,1720.0,0.0,815.0,890.0,844.0,0.0,2.07,0.69,10.24,20.26,2.12,79.69,292.31,298.41,252.38,110.79,27.79,0.03,16.99,18.46,22.44,24.49,28.3,25.96,23.34,22.28,22.12,19.69,15.52,13.62,30.99,34.08,38.16,38.99,42.01,37.78,31.52,29.83,30.55,30.55,30.5,29.52,28.2,21.4,758.87,24.8,31.9,1286.29,212.9,370.6,1740.72,32.4,31.6,975.31,245.3,402.2,1639.62,0.7,0.5,714.29,0.8,0.9,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,12.9,496.15,47.1,33.7,715.5,75.7,51.9,685.6,14.3,11.6,811.19,10.6,2.8,264.15,0.0,0.0,0.0,12.1,7.4,611.57,0.0,0.0,0.0,2.0,1.1,550.0,34.1,19.8,580.65,1.8,3.0,1666.67,78.7,46.4,589.58,14.3,101.14,7072.73,298.4,31.23,104.66,6.8,1.2,8.0,0.0,0.2,0.7
2384,111,1997,7,Maharashtra,Nanded,0.0,485.0,563.0,468.0,393.0,405.0,0.0,0.0,1319.0,2180.0,1327.0,2220.0,0.0,1132.0,1154.0,0.0,0.0,6.24,0.0,4.27,38.99,6.69,104.96,237.84,232.19,99.55,53.98,55.6,30.79,13.71,15.89,20.75,22.89,26.8,25.62,23.46,22.88,22.06,19.77,18.97,16.61,29.02,32.72,37.57,37.19,40.81,36.63,31.13,30.42,30.49,31.93,31.01,29.02,34.5,20.3,588.41,22.3,13.8,618.83,208.2,229.1,1100.38,34.6,19.7,569.36,242.8,248.8,1024.71,0.9,0.4,444.44,0.6,0.9,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,5.8,280.19,43.7,5.7,130.43,88.5,17.0,192.09,6.7,4.0,597.01,8.1,1.9,234.57,0.0,0.0,0.0,11.9,2.5,210.08,0.0,0.0,0.0,2.0,0.3,150.0,26.1,11.1,425.29,10.8,11.7,1083.33,67.7,27.2,401.77,9.9,176.95,17873.74,278.9,14.79,53.03,6.7,1.5,8.2,0.0,0.2,1.5
2385,111,1998,7,Maharashtra,Nanded,0.0,472.0,557.0,465.0,422.0,381.0,0.0,0.0,1202.0,1992.0,1301.0,2181.0,0.0,1058.0,1145.0,806.0,0.0,1.25,2.87,14.0,4.69,6.66,97.07,287.16,282.19,265.75,87.3,44.48,0.03,16.47,17.74,20.84,25.84,28.81,27.29,23.94,23.27,22.65,21.43,17.07,13.39,30.47,33.27,36.95,39.74,42.43,38.2,31.71,31.02,30.48,31.3,30.05,28.79,25.3,15.8,624.51,29.5,35.9,1216.95,201.7,234.4,1162.12,26.6,20.6,774.44,228.3,255.0,1116.95,0.3,0.2,666.67,0.1,0.1,1000.0,0.6,0.6,1000.0,0.0,0.0,0.0,32.4,13.9,429.01,48.1,49.9,1037.42,90.1,54.0,599.33,11.2,8.2,732.14,9.3,2.0,215.05,0.6,0.1,166.67,7.9,3.5,443.04,0.7,0.2,285.71,0.8,0.2,250.0,26.8,10.0,373.13,6.1,5.8,950.82,65.7,30.5,464.23,11.0,84.9,7718.18,278.1,35.46,127.51,9.4,1.5,10.9,0.0,0.2,2.2
2386,111,1999,7,Maharashtra,Nanded,0.0,474.0,631.0,518.0,481.0,449.0,0.0,0.0,1240.0,1971.0,1281.0,2253.0,0.0,1052.0,1131.0,801.0,0.0,0.0,13.03,0.16,2.59,48.12,116.68,209.88,177.16,256.8,79.21,0.03,0.0,13.97,18.81,21.74,26.35,26.93,24.81,23.13,22.5,21.65,20.04,15.78,12.91,29.27,33.75,37.66,39.95,40.44,35.32,30.9,30.04,29.77,31.51,30.55,29.81,26.1,15.6,597.7,33.4,39.1,1170.66,202.2,265.5,1313.06,26.5,27.0,1018.87,228.7,292.5,1278.97,0.3,0.15,500.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.2,0.1,500.0,33.8,20.8,615.38,48.6,56.0,1152.26,90.0,46.7,518.89,10.4,8.6,826.92,8.2,1.9,231.71,0.0,0.0,0.0,7.6,4.6,605.26,0.6,0.1,166.67,0.6,0.2,333.33,15.7,8.2,522.29,5.2,8.4,1615.38,50.5,32.52,643.96,14.8,112.72,7616.22,274.3,30.18,110.03,8.2,1.0,9.2,0.0,0.3,1.9
2387,111,2000,7,Maharashtra,Nanded,0.0,503.0,665.0,533.0,472.0,461.0,0.0,0.0,1367.0,1994.0,1264.0,2121.0,0.0,969.0,1084.0,809.0,0.0,0.0,4.5,0.6,4.08,21.88,235.25,262.57,362.86,80.3,11.14,1.39,1.54,15.64,17.52,19.91,26.63,26.38,24.09,22.8,22.98,22.14,21.73,16.16,13.9,30.95,32.46,37.03,40.03,39.9,35.31,30.07,30.53,31.07,32.19,31.84,29.09,26.7,20.1,752.81,26.1,28.2,1080.46,209.0,256.6,1227.75,30.1,21.5,714.29,239.1,278.1,1163.11,0.2,0.1,500.0,0.1,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,7.5,344.04,53.2,25.4,477.44,105.1,43.2,411.04,7.3,4.3,589.04,8.7,1.7,195.4,1.2,0.2,166.67,7.5,2.6,346.67,0.6,0.1,166.67,0.4,0.1,250.0,13.8,6.0,434.78,10.1,9.1,900.99,51.8,24.6,474.9,14.7,95.36,6487.07,270.0,14.18,52.52,6.0,0.3,6.3,0.0,0.2,2.0
